episod,total_reward
1432,-1.58418681644
1433,0.807643985522
1434,1.45359000464
1435,-1.63277939161
1436,-0.908890924665
1437,1.68163031614
1438,0.576672887987
1439,0.475257305357
1440,-2.54955633549
1441,-0.0539610689167
1442,1.07913150621
1443,-0.0193994961108
1444,0.362702161269
1445,-0.607788739549
1446,0.910966740688
1447,3.71880545822
1448,-0.390306890298
1449,1.04311656577
1450,-0.749791215595
1451,-0.303848124038
1452,-0.138686940739
1453,1.43654286353
1454,1.51003984655
1455,1.79126728566
1456,-0.243298365617
1457,0.298449572523
1458,0.943243694139
1459,-0.918901260063
1460,1.16810765352
1461,1.03951693327
1462,-0.0739381260432
1463,0.219009845895
1464,2.16623711224
1465,1.37297351872
1466,-0.102977778432
1467,0.788386279836
1468,-0.790934010416
1469,0.143147970162
1470,1.09940812054
1471,0.516478705203
1472,0.968972042043
1473,-0.188752630115
1474,1.39357483228
1475,0.622527694035
1476,0.98978371602
1477,-0.187252282419
1478,-1.25792057856
1479,-0.244563382319
1480,0.733852537366
1481,1.6394606089
1482,0.479028795208
1483,-0.351491321226
1484,1.72378190316
1485,0.983024650064
1486,-0.182022358338
1487,-0.293126275194
1488,0.508014079573
1489,-0.85087204051
1490,1.15522117692
1491,0.587559830698
1492,-0.277275228618
1493,1.11030527569
1494,1.38111317832
1495,-0.518569795253
1496,0.4335076547
1497,-1.32706199977
1498,0.559567566379
1499,0.881847999563
1500,0.266438889431
1501,2.03279567154
1502,1.11244840545
1503,-0.527588190374
1504,0.959610493141
1505,1.5898051566
1506,-1.06748548004
1507,1.5478261289
1508,1.08103963868
1509,0.421431972685
1510,-1.95297411013
1511,-1.20150403293
1512,-0.668424299756
1513,-0.15481074838
1514,1.07330038466
1515,0.795003097634
1516,0.873852565278
1517,1.1843040086
1518,0.512356908447
1519,1.43397684857
1520,0.618196751192
1521,-0.487203125048
1522,1.41724218458
1523,0.963820644929
1524,0.621343936814
1525,1.61597322725
1526,-1.69933505746
1527,-1.97036111767
1528,-1.92744856607
1529,1.70819995184
1530,1.02612916134
1531,1.6419259726
1532,-0.555339413543
1533,-0.906217011587
1534,-1.12871641779
1535,-0.418476760478
1536,1.10402614554
1537,0.468793702425
1538,1.05788463383
1539,0.537603357923
1540,-0.00945914077219
1541,0.0559056005643
1542,-0.654600290875
1543,-1.89993220776
1544,1.05932412313
1545,-0.427390144657
1546,-0.821040136531
1547,0.0115834833646
1548,0.423622996775
1549,-3.18565936596
1550,0.0237653815429
1551,1.26854271356
1552,0.476041445534
1553,0.52125615582
1554,-0.895643869847
1555,-0.891407776794
1556,0.661709263887
1557,1.1974079868
1558,1.34346713653
1559,0.0836897427277
1560,1.7549472458
1561,1.11603226043
1562,0.548718695284
1563,-2.48656840613
1564,-4.14866521474e-05
1565,0.254564567463
1566,-0.753783398254
1567,1.61223565895
1568,0.456576995513
1569,0.394869594971
1570,-0.000428058698674
1571,1.08443149277
1572,-0.26369567962
1573,-1.72266197998
1574,1.2090785963
1575,1.65346364596
1576,-2.28230022133
1577,1.46808153119
1578,-1.42378679952
1579,-0.364135032471
1580,1.08574095712
1581,-0.81645987036
1582,-0.903910232089
1583,-0.252210333836
1584,-0.54239974785
1585,1.0911352408
1586,-0.116623349136
1587,-0.443005456875
1588,0.137666585187
1589,-1.70267975666
1590,0.122214272237
1591,-0.206858289893
1592,0.97811578597
1593,0.816308456988
1594,0.371001851048
1595,-1.1465896025
1596,-0.062982195932
1597,1.23805297457
1598,0.710779018163
1599,-0.406959135858
1600,0.970079849208
1601,0.188177369942
1602,1.63172729358
1603,1.66318896808
1604,0.833600377708
1605,-0.0848369604584
1606,1.01458138744
1607,0.532805311832
1608,1.12804371054
1609,0.45721625365
1610,1.08693354769
1611,-1.43113242985
1612,0.255899954075
1613,0.497666323894
1614,-0.693602124986
1615,0.0388641990304
1616,-0.731223648792
1617,0.602196349302
1618,-1.00452338795
1619,1.08214550911
1620,1.00866332736
1621,0.438668641094
1622,-0.315793906881
1623,0.959793249768
1624,0.318404283813
1625,0.508015740772
1626,0.894436784045
1627,0.61749874675
1628,-1.29258273449
1629,0.473629017703
1630,-0.517483011178
1631,0.228719282391
1632,1.02610052675
1633,1.29143312535
1634,-0.515968114587
1635,0.659070654984
1636,1.54675229461
1637,-1.51717405508
1638,0.880706129654
1639,-1.73145665512
1640,-0.733907752303
1641,-1.52179320145
1642,0.488853923748
1643,-1.80778717907
1644,-1.02291460858
1645,1.06333621812
1646,-2.10747585881
1647,-1.00414866522
1648,-0.169350429021
1649,-1.44231077686
1650,3.78003974654
1651,1.48189517579
1652,-1.89359850359
1653,1.23553169823
1654,-0.337071982548
1655,1.02301110649
1656,0.536536839572
1657,1.06860537013
1658,1.2248846366
1659,0.0110964444387
1660,-1.59789706031
1661,-0.249000021963
1662,-1.16608394762
1663,-1.69189244639
1664,-0.332066927777
1665,-0.0755908636518
1666,1.59639698424
1667,-0.563330358021
1668,-1.51823455929
1669,-3.04808168401
1670,1.28932393628
1671,0.0391863203952
1672,-0.775175114138
1673,1.06934746804
1674,-0.144566590242
1675,0.469311382278
1676,-1.22386717158
1677,0.122173784789
1678,-0.395826456642
1679,2.10905919589
1680,-1.99240517019
1681,1.22652770272
1682,-1.18349384416
1683,1.28968517198
1684,0.228873196974
1685,1.71679147031
1686,0.526281390966
1687,-0.532014750707
1688,-0.607527796694
1689,1.52556110857
1690,-1.21933278806
1691,1.76032718605
1692,1.06555717008
1693,0.879628944887
1694,-0.54680191563
1695,1.06678296811
1696,0.803591946429
1697,1.06659866836
1698,0.399626977078
1699,-0.712212767742
1700,0.348966645827
1701,1.3406540791
1702,1.26536872835
1703,1.48938426244
1704,1.66040394648
1705,1.53538820374
1706,0.797559808195
1707,-0.684325957064
1708,-1.90191729529
1709,-0.517795543225
1710,1.09625804567
1711,1.87655241505
1712,0.860374111299
1713,0.355942335112
1714,-0.368402529859
1715,1.09617360746
1716,-1.84082409033
1717,2.12553989945
1718,-0.320351376298
1719,0.439548651912
1720,-0.292758293672
1721,1.03394076653
1722,0.761760661297
1723,-0.196004042582
1724,1.35368449619
1725,1.34653599263
1726,0.910747726825
1727,0.692829861176
1728,1.01954717378
1729,1.27441995768
1730,0.804742637003
1731,0.356814544992
1732,1.40183264519
1733,0.661261285015
1734,-0.841565694959
1735,0.434328110709
1736,1.36124329265
1737,0.536055326352
1738,0.746688807295
1739,-1.80749269552
1740,-1.53073742917
1741,0.908393779197
1742,-1.7672986002
1743,0.258189706328
1744,-0.382489461475
1745,1.14379511042
1746,0.906665650365
1747,0.417835918288
1748,-0.0616387459637
1749,-1.28035632185
1750,1.30690595409
1751,-2.17508830378
1752,0.962411596844
1753,2.04229981564
1754,0.219108080373
1755,-1.05282157621
1756,0.18273839364
1757,0.591866297659
1758,1.54927518654
1759,0.487726764624
1760,-0.156127704949
1761,-0.828918758101
1762,1.05758600367
1763,-0.0402653883853
1764,0.957762093206
1765,0.762274568668
1766,0.419345356781
1767,0.367082341746
1768,0.382353785534
1769,1.40833072274
1770,-0.0288964257549
1771,-0.2117976581
1772,3.66594030131
1773,0.643081368588
1774,-0.735032643218
1775,1.79492726238
1776,-2.10195523312
1777,0.716288447234
1778,1.53430864197
1779,0.445428233186
1780,0.919789625575
1781,0.96619970997
1782,0.0857642846055
1783,0.628715083678
1784,-1.40568060369
1785,0.0123249257516
1786,-0.308250783095
1787,-1.03537540457
1788,1.2578778794
1789,0.00751599549633
1790,-2.0969495237
1791,0.143124974385
1792,1.43974773874
1793,1.3596454967
1794,-1.1409991432
1795,0.966422519745
1796,-0.596007699017
1797,1.45964116429
1798,1.2650993414
1799,1.28574024224
1800,-3.09502089687
1801,0.853923666624
1802,0.34527617591
1803,1.49935498319
1804,-0.135167538451
1805,1.1678820588
1806,-0.706145747554
1807,0.541480100399
1808,-0.0045159730867
1809,0.00781245982432
1810,-1.56430829437
1811,0.55052300868
1812,0.749045653046
1813,3.34932585642
1814,1.95693691356
1815,1.02820143506
1816,0.139413555002
1817,1.14755318332
1818,-1.22141972378
1819,1.31660996827
1820,0.678623676869
1821,-1.01701792578
1822,-0.569778384179
1823,0.288871449812
1824,0.391446052824
1825,1.87576730458
1826,-0.214988121119
1827,-1.09089577595
1828,1.74876833722
1829,0.496096168452
1830,-1.11221384587
1831,2.48952737937
1832,0.410581339267
1833,-0.30901584963
1834,1.75507774333
1835,0.686034468279
1836,0.31422332396
1837,-1.04671969124
1838,1.22520383972
1839,0.320245028227
1840,-1.03569894259
1841,-0.918535240768
1842,0.459557228552
1843,1.04436771174
1844,-0.436207618763
1845,3.29613971124
1846,1.48771042749
1847,0.953762430485
1848,0.358329542426
1849,-0.0272636833118
1850,1.68219143313
1851,0.414874261717
1852,0.674261086273
1853,-0.513369253086
1854,1.6765776288
1855,-0.794865993352
1856,0.110351248001
1857,0.858413352841
1858,-0.0529932353552
1859,1.60105265961
1860,-0.395707960063
1861,1.69492367392
1862,-0.269896065244
1863,-0.554593493544
1864,0.644246551027
1865,1.35199271555
1866,0.603934538486
1867,-0.550781801451
1868,-2.14503639058
1869,0.391051918993
1870,-2.11621304989
1871,1.91248514144
1872,-2.65357010933
1873,-1.4100682691
1874,-2.01475503679
1875,1.60670792683
1876,1.48817626331
1877,-2.06005937058
1878,0.135953205366
1879,-0.719776364877
1880,1.06686084388
1881,-1.33188926974
1882,1.37971173554
1883,1.17634307251
1884,0.245297364169
1885,-0.576406768877
1886,0.248984947996
1887,0.439379230106
1888,0.567663682858
1889,-1.63157471786
1890,-2.38716787327
1891,1.43362502237
1892,0.88926401638
1893,-0.384957239708
1894,-0.826265237547
1895,0.665665939211
1896,1.49555023444
1897,-1.94830162668
1898,1.06985696455
1899,1.43443223031
1900,0.353628570166
1901,1.55890783404
1902,0.156449106253
1903,1.67791220724
1904,-1.54742592174
1905,-1.45220282265
1906,-0.718740168465
1907,0.475890514226
1908,0.909221395565
1909,-0.824683931917
1910,2.34109466232
1911,-1.24480706763
1912,1.27647351296
1913,-1.45271943465
1914,1.0668637351
1915,0.388022738742
1916,0.989703228215
1917,1.15312612223
1918,1.73736856978
1919,0.283999347432
1920,-0.153111260576
1921,0.0195853745565
1922,0.507412203672
1923,0.764971975509
1924,1.78693307723
1925,0.903957655925
1926,-0.639722602158
1927,-0.534342936367
1928,1.20351058706
1929,0.818130662205
1930,1.60881834084
1931,-2.43612745105
1932,2.29376413618
1933,-1.73888832416
1934,1.38151074399
1935,0.321693599707
1936,1.91862293606
1937,0.0965969545589
1938,0.230724222171
1939,0.724424936006
1940,0.864743782374
1941,-1.28172348833
1942,-0.153983156131
1943,-2.37357328754
1944,0.885748288045
1945,-0.276606619373
1946,-1.83483816794
1947,-0.596024674859
1948,-0.0387810174531
1949,-0.385795751518
1950,1.90572060959
1951,-1.05585830993
1952,0.392883986792
1953,-0.665419878418
1954,0.791726240604
1955,-0.428211977471
1956,1.19756617641
1957,-0.289241780077
1958,1.64585101867
1959,-0.952041231656
1960,0.205884078661
1961,-0.397103156268
1962,-1.27595320067
1963,-0.821820946945
1964,0.912594110803
1965,-1.05687739734
1966,1.24735875033
1967,-0.519651802872
1968,1.35794908154
1969,1.92401405168
1970,1.11162064176
1971,1.60063729787
1972,0.736309171555
1973,-1.06038447567
1974,1.01379550106
1975,-0.279083849745
1976,0.115654415534
1977,0.30100860175
1978,-2.35348810896
1979,0.46791038004
1980,-1.29928109372
1981,0.393725698818
1982,1.02190053872
1983,-1.49628623082
1984,-0.0945885135821
1985,1.94576409377
1986,1.3821515043
1987,1.20332554306
1988,-1.40986849289
1989,-0.103749239841
1990,1.19815551598
1991,1.59130017844
1992,-0.208618957327
1993,-0.946397550487
1994,-0.0229827535008
1995,-0.29348200132
1996,-0.139943604352
1997,0.573434691591
1998,-0.627922794152
1999,0.663558167756
2000,-0.340764046999
